db_id,business_id,latitude,longitude,popularity,sentiment
25970,8lmWi_-uwd1s4NKdxpZmFw,36.1584,-115.221,0.0005186731675657476,0.9130159571416666
25971,8LNrYqpsGlgRRpEiq9JWGg,36.1022,-115.17,0.001970987512318925,0.40645917074313537
25980,8lQGFpjnRfxd789CQE0vYQ,36.1333,-115.226,0.0003707731834974613,0.28642031563125
25996,8LwmpKOqeGkB6XnpTJNiCg,36.1104,-115.20700000000001,0.0014448898699806795,0.6722819632875713
26001,8lZtLSeJVg28Gb75iklmmQ,36.1605,-115.29,0.008377427500389134,0.5234661032034291
26002,8L_eeOwZryvlUEO42Zq8nQ,36.1613,-115.333,0.011405259857867646,0.5693137477949468
26009,8M17onEdv93jmP3rf0VM7A,36.1697,-115.124,0.0,0.97680687
26012,8m1vVn09mqE7hd-lPxTh8A,36.1154,-115.116,0.0,0.004414529580666667
26014,8M3ulNXgO0nUvbGzYT90PQ,36.1097,-115.17,0.0010375509797968447,0.40371013571650005
26022,8MBPCwQKFlL_JqQhzXdd_A,36.0987,-115.199,0.003594146466273861,0.98375488875
26027,8mdM8abuDq5-QhYBjIY94w,36.2198,-115.25200000000001,0.00027782408179140967,0.7004420395045
26032,8menaxER6kxM_Lyi5tBmSA,36.1212,-115.169,0.00015450588017938796,0.180104061478
26033,8mf2GIViGmnJ_aQNBi6veA,36.1427,-115.325,0.0005327035384493467,0.9935795
26036,8mIrX_LrOnAqWsB5JrOojQ,36.1014,-115.131,0.08085912774701788,0.8716401834357891
26053,8MoXxq_ljTS-jTLJvEWCMQ,36.1291,-115.19,0.0008768484928370531,0.9073088608322222
26104,8NC0Jfp6juLQASryPKohBg,36.1452,-115.21600000000001,0.00011112963271656392,0.991442906
26105,8Nc5fmfcWV37frxQU7OpAA,36.0744,-115.18299999999999,0.0005748519179200768,0.8150224510700002
26108,8nDEOGVVvReXFJ2zjPh4Pw,36.1061,-115.05799999999999,0.0034856772142068337,0.3204613474808708
26111,8NE8r4hM9hUITWEbGKJVng,36.0,-115.206,0.0009388145606410876,0.6361764710270589
26113,8necRejAk16ffVCezh6Hyg,36.0731,-115.189,0.00015471052484473702,0.7089123810000001
26140,8nOTRyud7ZSLjuAk30mQAQ,36.0793,-115.242,0.0002594389061155484,0.9970118871428569
26145,8NQNJZgL5bshPkGzQ76SDQ,36.1296,-115.109,0.0017487282468857971,0.7452149710455557
26155,8nuvHKCDRrGjmm5c1gUnRw,36.2301,-115.22399999999999,0.0006979654748667495,0.23254910542418814
26159,8nVQovwezwviIK0Y7TjOZQ,36.0881,-115.039,0.00010534231526685849,0.002389613894866667
26164,8NxVv4jW_3Kh1NKJZkUXDw,36.0564,-115.266,0.00013591605983817766,0.9825671080000001
26171,8o5NndXKKz3VPQmS9V-qiQ,36.1315,-115.208,2.478642712161376e-05,0.3369533103666667
26176,8OaXvfag7E7oznV4rVb7vg,36.145,-115.04799999999999,0.005638003480480253,0.7979499774151472
26181,8OCBxzdDG1tBad7t2NBVEg,36.1603,-115.29,0.000803103145468259,0.6028059175999999
26196,8ohmqX8Bya0NVzLEwvvcmQ,36.1585,-115.182,0.00017908766263565268,0.9681735683333333
26197,8OI2BKw5xaoYwJDaL5Bn0w,36.1168,-115.101,0.0007781120736812963,0.775146683833125
26199,8OiiPmyR8wvUsf7aX_b8mQ,36.1495,-115.162,0.0011792543570847275,0.9517768722901666
26201,8ojcbQKfok1hYLKaRFk1_w,36.1443,-115.145,0.0024206794266388386,0.5696288014495349
26204,8OJpejktY4s9cbrpeWRMDw,36.1595,-115.315,0.0,0.9998355800000001
26209,8olG8J91NG_QU92WHG5QfA,36.1191,-115.28,0.04077195292613841,0.675974669460266
26213,8OMTwwVfn-XB0aJMM51ABw,36.31,-115.221,6.176142313868539e-05,0.25629420635500005
26220,8Ops_WOOGo_rg8yjKv0YpQ,36.0985,-115.20700000000001,0.00011732623949696734,0.9924979799999999
26226,8oSNaQnLGfbFC0uyRUjfCA,36.1314,-115.165,0.0013465627401556205,0.6011436774105067
26229,8oTi_YOtFlaQxDnK52b8ag,36.1153,-115.089,0.0015320516542370257,0.36904117370588463
26234,8ovqtunN8zGdCbYi-MCTAQ,36.1266,-115.2,0.0013541918595934672,0.5985700388843682
26239,8OWodRBZxirvF3kGC6IHig,36.1425,-115.281,0.0017361303886596412,0.4704295406291429
26247,8oyCJhGFNIYerf78Iz3O-A,36.114000000000004,-115.281,0.00027782408179140967,0.93156251625
26250,8oySkjukW47_FiX7aT9xyg,36.055,-115.25200000000001,0.0007659235047858383,0.9306392540666667
26253,8P0TjpGZeYG2lMZnQXsWzQ,36.1585,-115.14,0.0006993979875241926,0.38997129665714286
26256,8p52RM_-amESvU43IYNWTg,36.1599,-115.22200000000001,0.001031149728351092,0.9222153471428572
26261,8P9TthU-jUir-kAEaj7ACw,36.0308,-115.12,0.005631192939703801,0.5106009989582537
26279,8peeO5aLwll6F-IC6IQagg,36.0793,-115.113,0.0009569950916516,0.984469117
26286,8pG_Fkdu2ClwkC0OQPaF8g,36.1634,-115.289,0.0012356377521044054,0.7868395878983808
26292,8PjPbgnLGJSwG787Tn9SXw,36.0734,-115.115,0.0001666944490748458,0.8325869045333335
26295,8PkISUNAHvIRMSRDdMawZw,36.1215,-115.154,0.0005558528082481684,0.6873223478083332
26296,8pLlsYgvrC5SJL1Con8FYw,36.1608,-115.291,0.001860267168933059,0.6542177318103705
26301,8pmGz3Lg4f_r7HdDZPa4dQ,36.0995,-115.22,0.02127480888013636,0.768549251482851
26303,8PMkG8UVLBHy-eGHsaCFKQ,36.1944,-115.225,7.415463669949226e-05,0.6094251783500001
26314,8pRVvHd7GDNLbWCUcaX36A,36.103,-115.273,0.006019999276366358,0.9335166811427777
26316,8Pt4mku0Gc-SQFpgZK7t0A,36.1225,-115.279,0.0013548057935895141,0.8361565491428572
26321,8PwrDdJ28RT82Z_rLiKaqA,36.213,-115.251,0.0003903862271654167,0.7273603500000001
26326,8PYqiPwo9ZtaN-P9XplP1w,36.0821,-115.137,9.894106382110602e-05,0.2122662920765
26336,8Q2IPMjrDPwILXa4lBKB8Q,36.0812,-115.29799999999999,8.035124347989571e-05,0.9972634425
26339,8Q6jl7OW8DZzwANggDspcw,36.111999999999995,-115.17299999999999,0.056570254968801324,0.43465259067218287
26344,8qAN6VeVzkQ4sCSOviSRAA,36.132,-115.163,0.0011792543570847275,0.9537100150416666
26346,8qAtou9A4ksXGkjyLibWDg,36.1049,-115.17399999999999,0.011418176894399015,0.5921064618012127
26348,8Qc4fQqT5_mMkUPzuw5Law,36.1155,-115.17200000000001,0.0007103586884275563,0.8293336387485715
26351,8QekR2LQrhNB7rh_oa5mNA,36.0932,-115.208,0.0012692811666559602,0.6013889155750001
26353,8QfXten_ga39Z4q2U4vLHw,36.0984,-115.19,0.0014758729038826966,0.6391132603621428
26361,8qiqJ9khYbxiT5PuhjCgHA,36.0695,-115.17200000000001,1.858982034121032e-05,0.6509791749999999
26367,8Qkh1QlRYZXOCxUrsrcHfw,36.0719,-115.10700000000001,0.007294044537145278,0.9327900491800827
26368,8QkjzvZK_Cdtw2KamkCgPA,36.1254,-115.137,0.00023465247899393462,0.7300210652571427
26370,8QKXNN8sEqTohmVvLldqGw,36.1144,-115.17,0.0005994337003763416,0.35967482937127276
26375,8qnPy-4QV1VGkoeu2LGa9g,36.1332,-115.13600000000001,0.02175899563187478,0.31499950789032927
26383,8Qs6f026h6sU6MAzL7JJjg,36.1146,-115.30799999999999,0.008800229274114012,0.47210016725015413
26393,8QWPlVQ6D-OExqXoaD2Z1g,36.1719,-115.14200000000001,0.00205630749458713,0.9323485660578945
26405,8r0h0N2Q4oZpucx-pws6Iw,36.047,-115.18299999999999,0.0,0.7880802
26406,8r1onfolP0RThVwsSloF4A,36.1415,-115.15799999999999,0.0002718321196763553,0.38120368425999995
26407,8r2dbRsNof0fQDNFppxM8w,36.1068,-115.182,0.00018528426941605614,0.9993234083333333
26411,8R7jI_E1QQjLwTfkU4V8DQ,36.0576,-115.245,0.0016813841509627553,0.9466408191304347
26417,8RaBVWFkysjREG-1itH_pg,36.1106,-115.171,0.007835547796204633,0.6435518022446836
26419,8rb2nWVQkn54lMNOBw4hQQ,36.1599,-115.279,0.0007915285105688483,0.4528981318670909
26425,8rCjxlUBh4E0QVszgu2qvA,36.1197,-115.191,0.0005062799540049409,0.9970540250000001
26427,8rDok9nefdP2t-6Y7QVMxQ,36.0458,-115.244,0.0023343362210438887,0.9308557716202381
26432,8REOSFVMO-E1VrmLvY49Tg,36.1299,-115.191,0.00048190281621402517,0.58631522207
26440,8RFT1woy0WnTp62ndVJgow,36.1728,-115.064,0.004696528539189625,0.6452092553392123
26442,8RGoNUEC4QGbpF4af7CDdQ,36.1251,-115.29799999999999,0.003541651319895814,0.4867187161362001
26452,8rm-CmOu3F-dNAZJonL-JA,36.0714,-115.132,6.19660678040344e-06,0.9856206966666666
26463,8rr0djhNKyfqGwewZEAyVg,36.1274,-115.176,0.00018528426941605614,0.8211197275833334
26475,8rxfYmT-jL8h8Wn1ZVXHcw,36.07,-115.17200000000001,0.00042654264452109234,0.7372221310831251
26483,8RYxXVeYvXpfFmBTcqbY4g,36.1157,-115.171,0.002068496063482588,0.7408965258016412
26487,8rZwiRkayfpWjukaa9qfQQ,36.1884,-115.26899999999999,0.0010224401187665677,0.49850598610466673
26494,8S0WItfiVK24ys48FhcSsg,36.1967,-115.053,0.00045214765030410204,0.64903460575
26495,8s1yvcfre7C6G_iONTPXAw,36.1675,-115.13799999999999,0.0006122362032678464,0.8585997688888889
26496,8s1zwKwq0zF4j6l6X3g9wA,36.2038,-115.258,0.001129886147506849,0.4461833512117826
26508,8SbEkKl-h0MOZWPmq1gwCg,36.1301,-115.117,0.0004449278201969535,0.4219983852254222
26514,8ScPl9naJJLTOBp9sWE6PQ,36.0539,-115.171,0.0005011065705512826,0.4489546488714285
26523,8sFRqawo8bDDWiaC9wkA5g,36.1291,-115.09100000000001,0.00011732623949696734,0.9393062879999998
26526,8ShU1lLIBZAkrg7Yx1xV8g,36.1959,-115.23299999999999,0.00017309570052059832,0.940052878
26528,8shxmij5d2IjGLI_1riVUw,36.0426,-115.242,0.0012926350811201307,0.23798365706490665
26534,8sLSLlDPqPeWCPGwwW0tzA,36.1639,-115.147,6.19660678040344e-06,0.3334629927033333
26540,8sN_Xq-GSu3g59R1sHTwEQ,36.1163,-115.18799999999999,0.0021791591400485205,0.5665128401607692
26541,8SOY3eCisR2GIHvCx7xzSw,36.0849,-115.208,0.0008212836764787712,0.48309521051200005
26549,8SstN1jl3GSPo9clSoiWQw,36.2911,-115.285,0.0042305551626672724,0.9207442215208863
26551,8SsXq1tlAynb8muNWa-rvw,36.1356,-115.23,0.0002718321196763553,0.6238158641748571
26553,8stbohr_7x07-c-tMV460g,36.0987,-115.241,0.0005928278042652401,0.6837200376198461
26554,8StUtYZ3yTCDxMS9439GMQ,36.0861,-115.102,3.717964068242064e-05,0.9816058666666666
26556,8SVJcTatNsro7wtFNYkbmw,36.0049,-115.226,0.00032739693603463726,0.865036645
26557,8SvTTiT0rY3n0CvWagMsyA,36.0457,-115.31299999999999,0.0006791710098601901,0.8432879538666668
26558,8SwMaPL6AJIs1ZPSZ3NJ4w,36.1129,-115.242,0.02897075701252654,0.788315287732934
26561,8SWZLawwzqwzbXpGQS7gBw,36.093,-115.178,0.0234182208921599,0.5811260733304395
26576,8T0SdZbbfBI6B3o2uDIJuA,36.1295,-115.133,5.5564816358281944e-05,0.44831282541325
26577,8t1vm7C8bRw9Y2C8ujHRag,36.1247,-115.135,2.478642712161376e-05,0.9993814
26578,8t4RND0dQhO0MBvyuMVkKA,36.1923,-115.15899999999999,0.0005682460218089753,0.6437378615849999
26579,8t5GdcU1IgzaT57YCf7CcA,36.1587,-115.236,0.0007285392194380688,0.93287832125
26589,8TBDAWJCxI9O4S5ik0W3GA,36.1116,-115.29799999999999,0.0022909599735810643,0.9945842026190477
26591,8TB_-_JhBJGvx0CjvwST9g,36.1139,-115.277,0.0007101540437622072,0.9052155035533335
26593,8tCGTfSHMsxH4vTxOkKvUg,36.1148,-115.27799999999999,0.00027782408179140967,0.91401678125
26596,8tD-vCVdxYNfkwz3TeOTzw,36.1457,-115.19,6.176142313868539e-05,0.99962426
26601,8tF7kuNTNtAWj4TcNuXn1A,36.2189,-115.25299999999999,0.00044451853086625555,0.9982337363636362
26602,8Tfp3p-AM1ApzD7cnpF15w,36.0804,-115.118,0.0003333888981496916,0.998853388888889
26604,8TjIAzLTCTibAf9dYdt2qQ,36.15,-115.04299999999999,0.00044451853086625555,0.0026549096602490915
26615,8tMy7yEeNVYylVVFRlPmdQ,36.0165,-115.117,0.0044846160406638155,0.7838381734819444
26621,8TpHfxkueO5-WEx-xqRu6w,36.0069,-115.147,1.858982034121032e-05,0.8624269466666666
26625,8TQ3xZHY9lGD5ynpWdmRow,36.084,-115.296,0.0005752612072507747,0.7828022837499999
26628,8tSoBxQ8KzMWvCw7a8KBCg,36.1268,-115.198,8.035124347989571e-05,0.49580857349999996
26630,8TTpDZBAGT8_5Y8l2IFZSA,36.1275,-115.17200000000001,0.0007981344066799496,0.8854770449444445
26659,8U8Z_miKsZXfdW68zeoyhw,36.1286,-115.171,0.0002596435507808974,0.9955313616666667
26660,8u9lWKYiBneHzMHq3ReOYQ,36.0762,-115.09700000000001,0.002568374766041776,0.2917016823744727
26666,8UBOqmp97HzYB15PfKsChw,36.1448,-115.238,0.01715517870552031,0.7693587229998811
26673,8uFXYFYoM17k1-GeI51mEA,36.1286,-115.01100000000001,5.5564816358281944e-05,0.7312302185
26686,8UMFvFWmSpfl8JZ_jm1K3A,36.0863,-115.059,0.0017475003788937028,0.5181484811959697
26689,8uNDYdHGIymruyCoyWDvzw,36.0439,-115.244,0.0002470456925547415,0.9911930814285714
26695,8UPOf5ImIM-Xih56huoSRg,36.1266,-115.165,0.0007493801310981183,0.8710404879999999
26696,8Uq3a1oMnwl1P02PitiISA,36.1576,-115.291,1.858982034121032e-05,0.94869973
26704,8USUyIeN39rurnqCn5cA0w,36.0945,-115.209,0.00799820661879243,0.862491260674903
26712,8uxU0g0ffMljI7TWf4aEHA,36.0211,-115.126,0.0,0.329114190624
26718,8UyT00RWePMYO5ZFQXGlqg,36.2181,-115.208,0.003287590441899273,0.7737776870067917
26723,8u_Nh2y6MFNwR2H2Cm9iEw,36.0793,-115.22399999999999,1.858982034121032e-05,0.6525090316318334
26724,8u_PwSJyVO4uvrAE7VKH2A,36.1484,-115.242,0.0008396688521546326,0.9435833099770815
26725,8V-BaQ4uN-dPURucpnXlgw,36.1439,-115.221,0.0005124765607853444,0.6714709770533333
26745,8vC0n_wFqtZ30Ljh7HCT0g,36.1285,-115.179,0.00017289105585524924,0.9994158966666667
26746,8VCyDz3DHrlo5TFt8T1x6Q,36.144,-115.07700000000001,0.00022225926543312778,0.00598076011378
26760,8vK20o55ytgqyTPJJn_oMw,36.0712,-115.135,0.001297808464573789,0.937116857
26761,8vkFJ_kA8XxDyjHfmsdEOg,36.1449,-115.333,0.004278433592767776,0.53218417777526
26762,8VkhZ1ptEmp-VQybBuKayQ,36.181999999999995,-115.16,6.19660678040344e-06,0.6459915205666668
26766,8VLDDOtJmp5pPiYokIlRfQ,36.0411,-115.12,0.0014448898699806795,0.7276835927848536
26771,8voq1AhDCJ-GiCuwt9qe6w,36.1596,-115.285,0.003100873659825774,0.42439414229140393
26777,8VQFvcXqt-MsAxU1PW2a1Q,36.1697,-115.124,0.0007347358262184721,0.07258469339603126
26785,8vrzErpjzhDabTWX1ZfOGA,36.0198,-115.15,0.0006977608302014004,0.6482431557
26788,8vT4-g99l2bjnX1giLwrAw,36.2392,-115.245,0.0005062799540049409,0.9165384764166666
26795,8vWrQi1bukf5Og4MSj8xZw,36.0487,-115.225,0.0023412941396657554,0.5871160338631249
26807,8w2Mzdz-JKy3qOpndK1Wqw,36.1256,-115.13799999999999,0.0008536992230382316,0.24949710917524998
26814,8W7oiSBeeRyrnfTHn3HdSg,35.9987,-115.15899999999999,0.00011112963271656392,0.9578845960000001
26820,8WBHKj2davW6hhZWlUQ7DA,36.1094,-115.17,0.00559605974567487,0.6826261256411613
26832,8wFiWvlfOVt1zvAvsoLw2g,36.131,-115.116,0.00029682319146331806,0.7219885353833333
26851,8Wn5t8o6qWOvN8WkvAX6bQ,36.0978,-115.205,6.19660678040344e-06,0.4193232389911667
26866,8wt-saX_qXaqVCXQHc5qXw,36.0482,-115.225,0.014669758296788028,0.6846379640306329
26882,8W_qw1d7z2xwZyB5RU8GUg,36.1714,-115.206,0.0009972444023142561,0.3603011956
26885,8X1XgPZltk4X24yut9y8Xw,36.143,-115.06700000000001,0.0006256526401553983,0.0133438913825
26886,8X2M96Ta_itEvlyEmGFvYQ,36.1668,-115.12100000000001,0.00014851391806433356,0.88267341
26888,8X4vtK2_bHoaEp4gUoVhtA,36.0959,-115.199,0.0,0.674747632
26896,8xb3Dt9dBZ0VPzeUaPspAw,36.1596,-115.152,0.001620441306485466,0.891219976111111
26914,8XJhsXJ4c5z8Qm_XLFI4Ng,36.0782,-115.198,0.0001425219559492791,0.6690372750000001
26917,8xKRoEFsBf3l_x0MGhxR9g,36.1868,-115.134,4.3376247462824076e-05,0.08897840427333333
26931,8xQcE8yyn2icpo-lPXf4Dg,36.0715,-115.102,0.001212283837640235,0.8383457621428573
26946,8XW7AEuMgPuQVy9z5GQwTg,36.3081,-115.279,5.5564816358281944e-05,0.5003613661
26955,8Y1_w_bnUHoYbRoKqIs_7A,36.1303,-115.198,0.00044451853086625555,0.8189268853636363
26978,8yhAsuGc_xQvFSyQNKqJqw,36.1173,-115.176,0.0017795066361224656,0.48536116249057143
26980,8yidA5O39XM4I1yvlTp2Fw,36.0447,-115.243,0.004934864622159843,0.8658086112923077
26981,8yiLVWzJyyTEhYE0fVNvlA,36.1195,-115.17299999999999,0.017425578312539217,0.7397744983535111
26982,8YIQXlsJZLy0P49faGz9zw,36.1463,-115.18299999999999,0.0002594389061155484,0.8483462914285714
26983,8yiryCimz8XWcfFym61apQ,36.1453,-115.179,0.002367365701599396,0.9869433371874999
26985,8YjfILsV0xu84t0aTiceig,36.1008,-115.315,0.0031762561645173604,0.6283714381974782
26986,8yjGIa9pv2AWaWqxlt4DDA,36.06800000000001,-115.176,0.0033413134562694144,0.5913033344984913
26987,8YJOMfdnk42v3PvpkDxJGg,36.010999999999996,-115.12100000000001,0.006482641071423194,0.7957587038627977
26991,8YMy0LgS7Tf5YXMbCtPoBA,36.0506,-115.18799999999999,0.000450919782312008,0.5141933542707999
26993,8yo7s8Qu8nfPPvoWr1pWIg,36.1624,-115.165,0.00035899390393270153,0.58742863892
27011,8YTtX5o2sbG-ov0-AazWAQ,36.1907,-115.303,0.0010931157961551264,0.9962907261904762
27018,8yY7tAd-qrjC0Ineby0cPA,36.1154,-115.20299999999999,0.006686924450511157,0.5894139822842858
27022,8Yz1eFsaUy-ny3B6YZDOrg,36.0558,-115.17200000000001,0.02266144913049484,0.5908146304477159
27032,8z5yR4GrOmdhy9RvNt_Djg,36.0612,-115.29,0.00357099719647504,0.7081121162416
27034,8z6wRDPB3XgqFKV6IY5IrA,36.1153,-115.31299999999999,0.0004885087123251266,0.37757251336625
27037,8z8WXyWjynSgDe71zIa-CQ,36.1262,-115.242,0.00014830927339898453,0.5640085036160001
27039,8z9u4c5vt6EUgs2_ylC7SA,36.1578,-115.31299999999999,0.00011112963271656392,0.996951152
27050,8zddsjl4aDkII7be0n52TA,36.1158,-115.171,0.0004699188919839164,0.52297710475
27053,8zFR0Db-dDOG9HLNVxDR6g,36.0422,-115.19200000000001,0.001973852537633811,0.49414099546764706
27054,8zg7I_lOLqgatZdUdsTsgg,36.0184,-115.118,0.0010377556244621936,0.8701007536390527
27056,8zh9Uts1H32Cqfbar44TLw,36.1593,-115.08200000000001,0.002990562605770606,0.7660527925837826
27063,8ZkDcybfz6if9Bc5R9UxKg,36.1439,-115.14299999999999,0.0067987252840437,0.14408441290098478
27066,8zOBDmzGQ6--rccnSgaWjA,36.1453,-115.27799999999999,0.0019447685725398679,0.10046757465704999
27076,8ZqYqRKe-6RMw5WbYFnUOg,36.145,-115.18,7.415463669949226e-05,0.9831506624999999
27079,8zs8Mv1Ex9OW3ZeLhx0yNQ,36.1436,-115.22,0.00020387408975726647,0.8552060866666666
27084,8zTXAdSATXeBAVzVQ8IxnQ,36.1586,-115.236,0.003224191861437796,0.39058523652841304
27090,8zWNjNJFK4chi4RK0txWhQ,36.1905,-115.259,6.795802991908883e-05,0.732066708
27098,8_3nMzaPiwwwDmruWO6rmA,36.1587,-115.16799999999999,0.001280651156890022,0.9726030492307693
27118,8_gzv_ts-NJ5xOGWW7ZEPQ,36.0847,-115.243,6.19660678040344e-06,0.9949083033333334
27123,8_mXYs-ZOqDGS7ifAjaocA,36.3027,-115.28200000000001,0.0014642982689832855,0.7376486623375
27124,8_NAyTr8z80SOrHY2wImQA,36.189,-115.225,3.717964068242064e-05,0.22613131666666667
27131,8_QKutB_FqV05o38ySEG7A,36.1592,-115.148,0.0004199367484099908,0.14943233423614
27134,8_rZ_oCCpUQw_6sniGm5fg,36.1436,-115.249,0.0017786880574610692,0.6959567775044063
27136,8_W6QHZ7jNgr3QxMGTLnyA,36.1447,-115.131,0.00024084908577433808,0.9989360485714285
27138,8_yIeiC_tyRIlVR2P_OYQw,36.1165,-115.09,0.018219366336018068,0.32122271671310887
27144,9-cVW8wSRoE6Nmnc7v0uUA,36.1213,-115.175,0.036039210702773175,0.6220132666846432
27172,9-vhYlEbFXLrW7Av7fI4Mw,36.1057,-115.194,4.957285424322752e-05,0.6718591433333333
27179,9-_oLf9WMks179i_7BP7LA,36.126,-115.193,0.0010747306204792653,0.9911057630000002
27184,906K25R91F4s8-s2unPBBQ,36.1254,-115.196,0.0011366966882832995,0.8776420570349
27185,906qsOYOdCxUHhJm5T5YrQ,36.1254,-115.197,0.031429410235894815,0.7215990941211796
27187,90AbSkIrgfcsqeh2Hefa_Q,36.2618,-115.249,0.0017786880574610692,0.8507040185226875
27191,90D27MDIDxRaVBIfZtWtFw,36.1435,-115.22,0.00011112963271656392,0.48622511376399996
27198,90h1bowwVRAnXJjGHz8MmA,36.1298,-115.115,7.415463669949226e-05,0.596224455
27199,90h8U2dFi7hjgk5TruxNEg,36.1295,-115.19,0.0028895750952960104,0.4873394219342575
27240,91IRPAoblGpw-F-M_RDlKw,36.1964,-115.235,0.0006868001292980367,0.52138827181875
27241,91JwvxaCYhLWnAOWp_AmeQ,36.0987,-115.176,0.002354563198707891,0.25379639939212356
27243,91PMf4YGWbhruBGOrAel4g,36.1808,-115.315,0.003323951503920298,0.379490585648551
27244,91q9OoGL7iRaIuvc1gbc9A,36.0944,-115.208,0.0007537349358903803,0.4013147240974999
27245,91QARFSeS6hkTSM91CIMOw,36.1435,-115.165,0.004276591790779636,0.48196600853488764
27247,91qo90Od0VAT_S6wr487EQ,36.1162,-115.175,0.0002848392672332092,0.5017435492500001
27248,91QvXL1NJvs_rZcTiN-D7Q,36.1272,-115.17200000000001,1.858982034121032e-05,0.99088466
27266,926yQl-sig3QwZub_bb5dQ,36.1947,-115.258,0.00018528426941605614,0.9883542583333332
27271,92czDsLAfcvv0JDVpjhcVA,35.9905,-115.20299999999999,0.002698446241610316,0.8641279257894738
27272,92Dm08_d2qJ-Lt070Mre3w,36.0399,-115.176,0.0,0.662228872639
27273,92e8SrbyIhH1aoB0Wzk6Ng,36.1803,-115.242,1.239321356080688e-05,0.3441534254333333
27278,92g-nt-yIgzewF7AW3rzzA,36.0858,-115.19,0.0002842253332371622,0.5443555880785714
27284,92li0HENgLkLQCBJyV7Kew,36.1621,-115.166,0.00024084908577433808,0.7253597047142856
27285,92lt0pzWl8RRZiPCikDUpA,36.0534,-115.242,0.00301739547954571,0.33475046553477994
27291,92qP97l_vpuZxwK5fyAOdg,36.2231,-115.333,0.0007903006425767541,0.9947201594117646
27313,939j88ceB05Te3D7kQPwSA,36.1163,-115.186,0.0335631711044414,0.5473743380111007
27319,93dkMGSEW8U2mjxMvYl2Bw,36.1035,-115.20100000000001,0.0003282155146960333,0.7070345267
27322,93EdKPCH1aFAOBntYy7N6g,36.0993,-115.113,0.0021570903603963768,0.7631566890866667
27335,93SJUCg-ZVkrBPtHE8BI-Q,36.1432,-115.20700000000001,0.0,0.010363799146666667
27347,940H9wKesyyEk6Gd2Td3NA,36.1777,-115.346,0.00029103587401361266,0.75108487125
27354,948t6R-3SmAX6L2qTbqEBg,36.1892,-115.189,0.00027782408179140967,0.97165350625
27357,94BEy7wGKmrOC7sjSHMisw,36.1435,-115.279,0.0027695312083295728,0.5873322570088715
27363,94dJrwA458khavCv5i7gKA,36.0297,-115.13600000000001,0.0005808438800351313,0.5484068906963636
27365,94EjzQ9cp7iVctFNe0SSsw,36.2796,-115.206,0.0016679677140752033,0.32986005410625
27367,94GL9JkTuhSqSZ94RS5Dkw,36.2206,-115.10600000000001,0.0012616520472181136,0.9385984320000001
27368,94GNGMxmruuqRLRhLqllWw,36.1595,-115.29,0.0054687960286012825,0.512160627193951
27371,94HnSr3WEp37NvNQO-wSZA,36.1164,-115.185,2.478642712161376e-05,0.3404319752866667
27380,94mHPEWCqcHULzEfhvcl9Q,36.0933,-115.176,0.0058455611742138,0.2147276115403396
27383,94mQ3aJ2xjP6W-CV1j8cXg,36.1587,-115.126,0.0011129334844884307,0.612631213888
27389,94Rw41Gh-tY8137-lFRZgQ,36.1262,-115.135,6.795802991908883e-05,0.6808309740175
27393,94uIfAl99l7kKn77KeJlGA,36.0917,-115.20700000000001,0.0010995170476008793,0.8667716936000002
27395,94VpeM23Uxo0eFNdEh0zbA,36.0114,-115.17399999999999,0.0003527972971522981,0.7054380539999999
27401,94ZWg20ojpbpf_J-5VNXBw,36.0548,-115.262,0.0008644552792762463,0.9689677227777778
27404,95-TyX4V1tR62tOzfvSm8Q,36.0108,-115.135,0.0021798303408645013,0.548143990725595
27408,954UHVD-av9yL6bSjuQj-w,36.1579,-115.31200000000001,0.00022225926543312778,0.5957851958000001
27412,95ASq_FH5hLT1bA3fdISqw,36.115,-115.206,0.0009702068838738027,0.17109002787469535
27415,95CCHowiE0W_ovv5-9lQAQ,36.1671,-115.08,0.01825443384163591,0.833097250702856
27426,95JbEHs365sJPmduchF8BQ,36.1138,-115.281,0.0017629632624347454,0.9175647155555554
27434,95OKRGypX25zoyvJYunU4g,36.1183,-115.17,0.00703393443021375,0.8012290020971335
27439,95TwO5NbFeH7Kz7_OYr1Ig,36.1598,-115.25200000000001,0.00528853776479347,0.836380956342625
27444,95zGvBYpX0FLb-jGchrCaw,36.1334,-115.27799999999999,0.0003767651456125157,0.8830701722784444
27450,966W5oXOBW0ZWhNYy0yjcA,36.1275,-115.225,0.028764394342579536,0.7074086262716608
27462,96icuW9lDAGuj5WOUNli8g,36.1209,-115.15,1.239321356080688e-05,0.9975021333333335
27465,96JiWCNyAZwk20VdWe0KGg,36.1131,-115.137,0.0020139544704510506,0.8098062939466667
27475,96qVh_78C2J9tNBT_H9yVw,36.1123,-115.104,6.19660678040344e-06,0.07736460133333334
27477,96teqV-_jEfXs2NUae6bEA,36.1617,-115.339,0.00035197871849090194,0.9989710822222223
27481,96waGsOOdQBnpXtu2bd1Rw,36.1241,-115.16799999999999,0.0005013112152166317,0.8970448466666667
27487,96ypzz2KrMNXURw0Ik79jQ,36.1825,-115.256,0.0027036196250639737,0.6093274015158167
27494,976UWTK9AgW3ZklFSsg2sQ,35.9706,-115.307,0.0006174095867215048,0.9305111678571428
27501,97cusyR85-H1aPehjqp22A,36.1474,-115.155,0.0003333888981496916,0.11275281750944448
